customer_id,customer_name,email,city,state,signup_date,customer_segment_x,recency_days,frequency,monetary,rfm_total,customer_segment_y
C01008,Meera Chopra,meera.chopra1008@example.com,Mumbai,Maharashtra,2022-01-25,Regular,352.0,3.0,8779.09,9.0,Regular
C01009,Riya Malhotra,riya.malhotra1009@example.com,Pune,Maharashtra,2023-10-14,Regular,317.0,1.0,541.45,5.0,New / Promising
C01010,Ananya Sharma,ananya.sharma1010@example.com,Mumbai,Maharashtra,2024-02-17,Regular,43.0,1.0,6571.24,3.0,Lost / Churned
C01011,Kavya Mehta,kavya.mehta1011@example.com,Indore,Madhya Pradesh,2022-04-17,New,10.0,4.0,94655.79,9.0,At Risk (was loyal)
C01012,Pari Patel,pari.patel1012@example.com,Kolkata,West Bengal,2023-03-06,Regular,20.0,5.0,14724.02,7.0,At Risk (was loyal)
C01013,Vivaan Iyer,vivaan.iyer1013@example.com,Kochi,Kerala,2023-12-30,New,190.0,1.0,3579.12,5.0,New / Promising
C01014,Aditya Verma,aditya.verma1014@example.com,Jaipur,Rajasthan,2024-08-01,New,12.0,2.0,60188.47,8.0,At Risk (was loyal)
C01015,Nikhil Pillai,nikhil.pillai1015@example.com,Pune,Maharashtra,2023-02-27,Regular,383.0,3.0,15835.4,9.0,Regular
C01016,Myra Gupta,myra.gupta1016@example.com,Surat,Gujarat,2023-08-18,Regular,492.0,1.0,665.2,6.0,New / Promising
C01017,Pari Iyer,pari.iyer1017@example.com,Hyderabad,Telangana,2023-10-15,Regular,,,,,
C01018,Aditya Kulkarni,aditya.kulkarni1018@example.com,Indore,Madhya Pradesh,2023-08-05,Regular,395.0,1.0,42465.92,10.0,New / Promising
C01019,Aadhya Iyer,aadhya.iyer1019@example.com,Delhi,Delhi,2022-08-31,Regular,223.0,5.0,13704.57,9.0,Regular
C01020,Krishna Kapoor,krishna.kapoor1020@example.com,Lucknow,Uttar Pradesh,2024-08-06,Loyal,132.0,1.0,463.28,4.0,Lost / Churned
C01021,Neha Kapoor,neha.kapoor1021@example.com,Indore,Madhya Pradesh,2022-11-22,Regular,21.0,2.0,6018.31,4.0,Lost / Churned
C01022,Krishna Patel,krishna.patel1022@example.com,Patna,Bihar,2022-03-18,Regular,247.0,4.0,17121.91,8.0,Regular
C01023,Arjun Kulkarni,arjun.kulkarni1023@example.com,Kolkata,West Bengal,2022-04-22,New,18.0,3.0,33643.43,7.0,At Risk (was loyal)
C01024,Vihaan Nair,vihaan.nair1024@example.com,Ahmedabad,Gujarat,2023-04-06,New,56.0,3.0,13189.28,7.0,At Risk (was loyal)
C01025,Ananya Chopra,ananya.chopra1025@example.com,Patna,Bihar,2022-05-04,Regular,21.0,3.0,29685.96,7.0,At Risk (was loyal)
C01026,Diya Singh,diya.singh1026@example.com,Coimbatore,Tamil Nadu,2023-04-08,Regular,45.0,4.0,40252.92,9.0,At Risk (was loyal)
C01027,Myra Rao,myra.rao1027@example.com,Lucknow,Uttar Pradesh,2024-05-22,Regular,,,,,
C01028,Aditya Nair,aditya.nair1028@example.com,Hyderabad,Telangana,2024-04-06,Regular,,,,,
C01029,Priya Shah,priya.shah1029@example.com,Lucknow,Uttar Pradesh,2022-02-11,Regular,204.0,2.0,15060.06,7.0,New / Promising
C01030,Priya Kapoor,priya.kapoor1030@example.com,Kolkata,West Bengal,2022-06-01,Loyal,600.0,1.0,3464.82,6.0,New / Promising
C01031,Neha Patel,neha.patel1031@example.com,Bengaluru,Karnataka,2024-09-18,Loyal,,,,,
C01032,Saanvi Pillai,saanvi.pillai1032@example.com,Surat,Gujarat,2022-02-20,Loyal,372.0,4.0,58769.78,12.0,Champions
C01033,Krishna Nair,krishna.nair1033@example.com,Lucknow,Uttar Pradesh,2022-02-01,VIP,299.0,2.0,2818.82,6.0,New / Promising
C01034,Kavya Das,kavya.das1034@example.com,Indore,Madhya Pradesh,2023-07-24,New,106.0,6.0,60811.74,10.0,At Risk (was loyal)
C01035,Sai Reddy,sai.reddy1035@example.com,Coimbatore,Tamil Nadu,2023-04-19,New,51.0,2.0,11817.88,6.0,Lost / Churned
C01036,Sunil Iyer,sunil.iyer1036@example.com,Hyderabad,Telangana,2022-05-05,New,540.0,2.0,22514.69,9.0,New / Promising
C01037,Vivaan Patel,vivaan.patel1037@example.com,Mumbai,Maharashtra,2022-05-14,Regular,108.0,2.0,50346.06,9.0,At Risk (was loyal)
C01038,Priya Joshi,priya.joshi1038@example.com,Kolkata,West Bengal,2023-01-17,Loyal,25.0,3.0,13627.25,6.0,At Risk (was loyal)
C01039,Ira Kulkarni,ira.kulkarni1039@example.com,Bengaluru,Karnataka,2022-09-23,New,145.0,3.0,48729.23,9.0,At Risk (was loyal)
C01040,Aarav Gupta,aarav.gupta1040@example.com,Bengaluru,Karnataka,2022-07-22,VIP,43.0,4.0,66381.87,9.0,At Risk (was loyal)
C01041,Sunil Iyer,sunil.iyer1041@example.com,Patna,Bihar,2022-04-05,New,12.0,4.0,31982.03,8.0,At Risk (was loyal)
C01042,Vihaan Verma,vihaan.verma1042@example.com,Aligarh,Uttar Pradesh,2024-08-22,VIP,86.0,1.0,64137.09,8.0,Lost / Churned
C01043,Vivaan Nair,vivaan.nair1043@example.com,Patna,Bihar,2024-08-04,Regular,,,,,
C01044,Priya Joshi,priya.joshi1044@example.com,Nagpur,Maharashtra,2023-05-24,New,239.0,2.0,8926.91,7.0,New / Promising
C01045,Saanvi Chopra,saanvi.chopra1045@example.com,Mumbai,Maharashtra,2022-06-26,Regular,,,,,
C01046,Ishaan Nair,ishaan.nair1046@example.com,Surat,Gujarat,2022-10-09,New,316.0,2.0,6979.85,7.0,New / Promising
C01047,Myra Iyer,myra.iyer1047@example.com,Jaipur,Rajasthan,2022-02-05,New,27.0,3.0,114111.47,8.0,At Risk (was loyal)
C01048,Rohan Mehta,rohan.mehta1048@example.com,Pune,Maharashtra,2023-05-26,New,13.0,3.0,53212.3,8.0,At Risk (was loyal)
C01049,Nikhil Agarwal,nikhil.agarwal1049@example.com,Nagpur,Maharashtra,2023-05-06,Loyal,,,,,
C01050,Aditya Rao,aditya.rao1050@example.com,Delhi,Delhi,2023-01-28,Regular,526.0,4.0,30565.94,11.0,Champions
C01051,Aadhya Singh,aadhya.singh1051@example.com,Ahmedabad,Gujarat,2023-10-21,New,309.0,2.0,20284.71,8.0,New / Promising
C01052,Sai Agarwal,sai.agarwal1052@example.com,Chandigarh,Chandigarh,2024-03-24,Regular,272.0,1.0,649.39,5.0,New / Promising
C01053,Saanvi Malhotra,saanvi.malhotra1053@example.com,Mumbai,Maharashtra,2023-05-07,Loyal,44.0,2.0,4883.33,4.0,Lost / Churned
C01054,Sunil Bose,sunil.bose1054@example.com,Coimbatore,Tamil Nadu,2022-12-19,New,189.0,3.0,51636.41,10.0,Champions
C01055,Ananya Joshi,ananya.joshi1055@example.com,Chandigarh,Chandigarh,2022-10-04,Regular,709.0,1.0,25959.15,8.0,New / Promising
C01056,Aarav Kapoor,aarav.kapoor1056@example.com,Chennai,Tamil Nadu,2023-09-04,New,41.0,1.0,4896.05,3.0,Lost / Churned
C01057,Aarav Rao,aarav.rao1057@example.com,Pune,Maharashtra,2022-03-01,New,,,,,
C01058,Pari Malhotra,pari.malhotra1058@example.com,Kochi,Kerala,2024-02-25,Regular,18.0,3.0,40871.17,8.0,At Risk (was loyal)
C01059,Reyansh Reddy,reyansh.reddy1059@example.com,Pune,Maharashtra,2022-09-11,New,,,,,
C01060,Krishna Agarwal,krishna.agarwal1060@example.com,Pune,Maharashtra,2024-04-15,Regular,,,,,
C01061,Amit Patel,amit.patel1061@example.com,Delhi,Delhi,2023-08-13,Loyal,417.0,2.0,25251.3,9.0,New / Promising
C01062,Diya Nair,diya.nair1062@example.com,Indore,Madhya Pradesh,2022-06-30,New,39.0,5.0,26667.13,8.0,At Risk (was loyal)
C01063,Ira Kapoor,ira.kapoor1063@example.com,Pune,Maharashtra,2024-04-05,Regular,90.0,3.0,13031.71,7.0,At Risk (was loyal)
C01064,Meera Kulkarni,meera.kulkarni1064@example.com,Surat,Gujarat,2022-01-29,New,390.0,2.0,13851.68,8.0,New / Promising
C01065,Ira Kulkarni,ira.kulkarni1065@example.com,Surat,Gujarat,2022-05-26,VIP,186.0,4.0,32107.12,9.0,At Risk (was loyal)
C01066,Priya Bose,priya.bose1066@example.com,Kolkata,West Bengal,2023-07-10,Regular,418.0,1.0,30193.24,9.0,New / Promising
C01067,Reyansh Bose,reyansh.bose1067@example.com,Lucknow,Uttar Pradesh,2022-02-08,Loyal,302.0,3.0,4814.74,7.0,Regular
C01068,Vivaan Patel,vivaan.patel1068@example.com,Bengaluru,Karnataka,2023-09-09,Regular,48.0,1.0,2704.92,3.0,Lost / Churned
C01069,Aarav Pillai,aarav.pillai1069@example.com,Pune,Maharashtra,2023-05-05,New,26.0,2.0,3694.19,4.0,Lost / Churned
C01070,Ananya Shah,ananya.shah1070@example.com,Mumbai,Maharashtra,2022-07-26,Regular,38.0,4.0,20109.34,7.0,At Risk (was loyal)
C01071,Ananya Nair,ananya.nair1071@example.com,Ahmedabad,Gujarat,2024-07-29,VIP,,,,,
C01072,Vivaan Sharma,vivaan.sharma1072@example.com,Aligarh,Uttar Pradesh,2022-06-01,Regular,87.0,3.0,18204.38,8.0,At Risk (was loyal)
C01073,Amit Reddy,amit.reddy1073@example.com,Ahmedabad,Gujarat,2024-05-16,Loyal,47.0,1.0,4711.37,3.0,Lost / Churned
C01074,Kavya Malhotra,kavya.malhotra1074@example.com,Chandigarh,Chandigarh,2024-09-10,Loyal,,,,,
C01075,Diya Joshi,diya.joshi1075@example.com,Bengaluru,Karnataka,2023-08-24,New,444.0,3.0,10018.36,9.0,Regular
C01076,Ananya Mehta,ananya.mehta1076@example.com,Hyderabad,Telangana,2022-11-27,New,57.0,6.0,29984.01,9.0,At Risk (was loyal)
C01077,Reyansh Chopra,reyansh.chopra1077@example.com,Ahmedabad,Gujarat,2024-03-21,Regular,8.0,1.0,36983.46,6.0,Lost / Churned
C01078,Rohan Kapoor,rohan.kapoor1078@example.com,Kochi,Kerala,2022-06-28,Regular,568.0,1.0,9501.84,7.0,New / Promising
C01079,Neha Shah,neha.shah1079@example.com,Coimbatore,Tamil Nadu,2024-03-16,Loyal,228.0,1.0,15451.93,6.0,New / Promising
C01080,Sai Kulkarni,sai.kulkarni1080@example.com,Surat,Gujarat,2024-04-14,VIP,,,,,
C01081,Saanvi Mehta,saanvi.mehta1081@example.com,Chennai,Tamil Nadu,2024-01-22,Regular,,,,,
C01082,Arjun Nair,arjun.nair1082@example.com,Lucknow,Uttar Pradesh,2024-01-17,New,,,,,
C01083,Neha Kulkarni,neha.kulkarni1083@example.com,Mumbai,Maharashtra,2023-02-05,Loyal,47.0,2.0,3359.07,4.0,Lost / Churned
C01084,Reyansh Shah,reyansh.shah1084@example.com,Delhi,Delhi,2022-11-22,New,42.0,4.0,33112.22,8.0,At Risk (was loyal)
C01085,Rohan Kulkarni,rohan.kulkarni1085@example.com,Pune,Maharashtra,2022-04-17,Loyal,40.0,6.0,73050.5,9.0,At Risk (was loyal)
C01086,Arjun Kapoor,arjun.kapoor1086@example.com,Kochi,Kerala,2024-02-03,Regular,,,,,
C01087,Sai Malhotra,sai.malhotra1087@example.com,Bengaluru,Karnataka,2022-11-24,Regular,176.0,4.0,23395.62,9.0,At Risk (was loyal)
C01088,Rohan Gupta,rohan.gupta1088@example.com,Chennai,Tamil Nadu,2024-04-21,New,,,,,
C01089,Myra Sharma,myra.sharma1089@example.com,Aligarh,Uttar Pradesh,2022-09-29,Regular,503.0,1.0,4912.16,6.0,New / Promising
C01090,Sai Gupta,sai.gupta1090@example.com,Kolkata,West Bengal,2022-12-25,Regular,633.0,1.0,4918.83,6.0,New / Promising
C01091,Sunil Reddy,sunil.reddy1091@example.com,Jaipur,Rajasthan,2024-01-08,Regular,203.0,3.0,27390.6,9.0,Champions
C01092,Vivaan Joshi,vivaan.joshi1092@example.com,Mumbai,Maharashtra,2023-03-25,New,51.0,4.0,49904.24,10.0,At Risk (was loyal)
C01093,Reyansh Chopra,reyansh.chopra1093@example.com,Nagpur,Maharashtra,2023-05-20,Loyal,229.0,4.0,8129.37,8.0,Regular
C01094,Diya Agarwal,diya.agarwal1094@example.com,Indore,Madhya Pradesh,2023-01-20,Loyal,86.0,3.0,19767.22,8.0,At Risk (was loyal)
C01095,Priya Bose,priya.bose1095@example.com,Hyderabad,Telangana,2024-03-18,New,200.0,2.0,8575.85,7.0,New / Promising
C01096,Reyansh Das,reyansh.das1096@example.com,Pune,Maharashtra,2022-03-17,New,186.0,4.0,56722.66,10.0,At Risk (was loyal)
C01097,Kabir Sharma,kabir.sharma1097@example.com,Delhi,Delhi,2022-11-23,New,8.0,5.0,101306.59,9.0,At Risk (was loyal)
C01098,Vihaan Gupta,vihaan.gupta1098@example.com,Jaipur,Rajasthan,2022-12-17,Regular,60.0,3.0,10953.99,7.0,At Risk (was loyal)
C01099,Nikhil Joshi,nikhil.joshi1099@example.com,Chennai,Tamil Nadu,2022-06-14,Regular,156.0,6.0,46586.22,10.0,At Risk (was loyal)
C01100,Riya Gupta,riya.gupta1100@example.com,Bengaluru,Karnataka,2022-12-13,Regular,55.0,4.0,61674.03,10.0,At Risk (was loyal)
C01101,Neha Sharma,neha.sharma1101@example.com,Kochi,Kerala,2023-03-18,New,38.0,4.0,53409.26,9.0,At Risk (was loyal)
C01102,Sara Chopra,sara.chopra1102@example.com,Chennai,Tamil Nadu,2022-06-10,Regular,43.0,5.0,16700.12,7.0,At Risk (was loyal)
C01103,Vihaan Kapoor,vihaan.kapoor1103@example.com,Delhi,Delhi,2022-07-30,Regular,280.0,1.0,6428.59,5.0,New / Promising
C01104,Aadhya Agarwal,aadhya.agarwal1104@example.com,Kolkata,West Bengal,2024-01-10,Regular,100.0,1.0,6939.25,5.0,Lost / Churned
C01105,Krishna Mehta,krishna.mehta1105@example.com,Coimbatore,Tamil Nadu,2022-11-01,VIP,70.0,4.0,13112.19,7.0,At Risk (was loyal)
C01106,Vihaan Verma,vihaan.verma1106@example.com,Pune,Maharashtra,2023-02-07,New,309.0,2.0,91515.86,10.0,Champions
C01107,Priya Bose,priya.bose1107@example.com,Coimbatore,Tamil Nadu,2022-06-07,Regular,234.0,2.0,7718.53,7.0,New / Promising
C01108,Diya Sharma,diya.sharma1108@example.com,Delhi,Delhi,2023-03-14,Regular,136.0,2.0,6536.01,5.0,Lost / Churned
C01109,Kabir Shah,kabir.shah1109@example.com,Bengaluru,Karnataka,2023-05-07,Regular,12.0,3.0,38166.3,7.0,At Risk (was loyal)
C01110,Vihaan Sharma,vihaan.sharma1110@example.com,Kolkata,West Bengal,2022-07-31,Loyal,120.0,4.0,15600.2,7.0,At Risk (was loyal)
C01111,Rohan Mehta,rohan.mehta1111@example.com,Chennai,Tamil Nadu,2024-09-27,Regular,,,,,
C01112,Anika Reddy,anika.reddy1112@example.com,Bengaluru,Karnataka,2022-11-12,VIP,487.0,2.0,8689.39,8.0,New / Promising
C01113,Anika Bose,anika.bose1113@example.com,Indore,Madhya Pradesh,2024-07-05,New,,,,,
C01114,Aditya Agarwal,aditya.agarwal1114@example.com,Jaipur,Rajasthan,2023-02-01,New,510.0,3.0,14663.34,9.0,Regular
C01115,Diya Joshi,diya.joshi1115@example.com,Chennai,Tamil Nadu,2023-01-14,Loyal,14.0,4.0,81442.5,9.0,At Risk (was loyal)
C01116,Myra Verma,myra.verma1116@example.com,Chennai,Tamil Nadu,2022-09-27,Regular,,,,,
C01117,Myra Rao,myra.rao1117@example.com,Patna,Bihar,2022-08-20,New,384.0,2.0,36588.08,9.0,New / Promising
C01118,Ira Verma,ira.verma1118@example.com,Jaipur,Rajasthan,2022-06-04,New,225.0,4.0,17975.07,9.0,Champions
C01119,Aditya Malhotra,aditya.malhotra1119@example.com,Hyderabad,Telangana,2024-04-07,New,,,,,
C01120,Aadhya Kulkarni,aadhya.kulkarni1120@example.com,Coimbatore,Tamil Nadu,2022-08-21,Loyal,24.0,6.0,53875.02,9.0,At Risk (was loyal)
C01121,Vivaan Joshi,vivaan.joshi1121@example.com,Coimbatore,Tamil Nadu,2024-04-18,New,240.0,1.0,2234.92,5.0,New / Promising
C01122,Aadhya Agarwal,aadhya.agarwal1122@example.com,Chandigarh,Chandigarh,2023-12-05,New,241.0,1.0,8442.22,6.0,New / Promising
C01123,Ira Patel,ira.patel1123@example.com,Kochi,Kerala,2023-05-03,New,405.0,2.0,4212.16,7.0,New / Promising
C01124,Aditya Joshi,aditya.joshi1124@example.com,Lucknow,Uttar Pradesh,2024-07-13,Regular,,,,,
C01125,Pari Kulkarni,pari.kulkarni1125@example.com,Delhi,Delhi,2024-07-11,New,,,,,
C01126,Sunil Kulkarni,sunil.kulkarni1126@example.com,Chandigarh,Chandigarh,2023-11-25,Regular,,,,,
C01127,Vihaan Das,vihaan.das1127@example.com,Ahmedabad,Gujarat,2022-06-27,New,565.0,4.0,20908.67,11.0,Champions
C01128,Ishaan Singh,ishaan.singh1128@example.com,Chennai,Tamil Nadu,2022-05-10,Loyal,614.0,2.0,5790.07,7.0,New / Promising
C01129,Aadhya Gupta,aadhya.gupta1129@example.com,Delhi,Delhi,2023-12-01,New,182.0,1.0,16383.48,5.0,Lost / Churned
C01130,Ishaan Iyer,ishaan.iyer1130@example.com,Nagpur,Maharashtra,2024-05-04,Regular,50.0,1.0,3218.07,3.0,Lost / Churned
C01131,Ananya Gupta,ananya.gupta1131@example.com,Jaipur,Rajasthan,2022-03-31,Loyal,423.0,4.0,51318.05,12.0,Champions
C01132,Riya Joshi,riya.joshi1132@example.com,Indore,Madhya Pradesh,2023-07-20,Regular,266.0,1.0,2671.55,5.0,New / Promising
C01133,Kavya Rao,kavya.rao1133@example.com,Aligarh,Uttar Pradesh,2023-06-17,Regular,523.0,1.0,17505.2,7.0,New / Promising
C01134,Meera Sharma,meera.sharma1134@example.com,Patna,Bihar,2024-03-16,New,20.0,4.0,26644.03,8.0,At Risk (was loyal)
C01135,Sunil Chopra,sunil.chopra1135@example.com,Chandigarh,Chandigarh,2022-04-26,New,357.0,2.0,6518.84,7.0,New / Promising
C01136,Arjun Iyer,arjun.iyer1136@example.com,Nagpur,Maharashtra,2023-08-04,Regular,,,,,
C01137,Meera Reddy,meera.reddy1137@example.com,Hyderabad,Telangana,2023-07-31,VIP,,,,,
C01138,Sunil Mehta,sunil.mehta1138@example.com,Hyderabad,Telangana,2024-06-07,Regular,,,,,
C01139,Nikhil Malhotra,nikhil.malhotra1139@example.com,Coimbatore,Tamil Nadu,2024-06-17,Regular,,,,,
C01140,Krishna Joshi,krishna.joshi1140@example.com,Nagpur,Maharashtra,2023-11-02,Loyal,,,,,
C01141,Ira Shah,ira.shah1141@example.com,Kochi,Kerala,2023-04-30,Regular,540.0,1.0,2979.33,6.0,New / Promising
C01142,Reyansh Rao,reyansh.rao1142@example.com,Delhi,Delhi,2023-02-17,New,,,,,
C01143,Sara Shah,sara.shah1143@example.com,Ahmedabad,Gujarat,2023-11-29,Regular,,,,,
C01144,Vivaan Joshi,vivaan.joshi1144@example.com,Indore,Madhya Pradesh,2024-06-29,VIP,,,,,
C01145,Neha Patel,neha.patel1145@example.com,Aligarh,Uttar Pradesh,2022-02-20,New,30.0,4.0,35860.61,8.0,At Risk (was loyal)
C01146,Meera Rao,meera.rao1146@example.com,Kochi,Kerala,2024-07-07,Regular,7.0,1.0,752.48,3.0,Lost / Churned
C01147,Aarav Kapoor,aarav.kapoor1147@example.com,Surat,Gujarat,2024-04-17,New,,,,,
C01148,Kabir Rao,kabir.rao1148@example.com,Lucknow,Uttar Pradesh,2024-05-13,Regular,,,,,
C01149,Kavya Reddy,kavya.reddy1149@example.com,Kochi,Kerala,2024-09-22,New,67.0,1.0,12238.08,5.0,Lost / Churned
C01150,Arjun Mehta,arjun.mehta1150@example.com,Pune,Maharashtra,2024-09-24,Regular,,,,,
C01151,Amit Kapoor,amit.kapoor1151@example.com,Patna,Bihar,2022-10-03,Loyal,299.0,3.0,13655.68,8.0,Regular
C01152,Sara Gupta,sara.gupta1152@example.com,Nagpur,Maharashtra,2022-07-12,New,401.0,4.0,26201.07,11.0,Champions
C01153,Ishaan Chopra,ishaan.chopra1153@example.com,Patna,Bihar,2024-01-29,Regular,,,,,
C01154,Amit Pillai,amit.pillai1154@example.com,Kochi,Kerala,2024-06-07,Loyal,90.0,2.0,11980.39,6.0,Lost / Churned
C01155,Priya Verma,priya.verma1155@example.com,Surat,Gujarat,2023-06-12,VIP,280.0,1.0,140.4,5.0,New / Promising
C01156,Aditya Mehta,aditya.mehta1156@example.com,Chennai,Tamil Nadu,2023-12-28,New,29.0,1.0,5101.38,3.0,Lost / Churned
C01157,Saanvi Iyer,saanvi.iyer1157@example.com,Chandigarh,Chandigarh,2024-03-10,Regular,,,,,
C01158,Nikhil Kulkarni,nikhil.kulkarni1158@example.com,Chandigarh,Chandigarh,2022-01-30,New,272.0,2.0,5341.56,6.0,New / Promising
C01159,Ishaan Singh,ishaan.singh1159@example.com,Chennai,Tamil Nadu,2024-05-07,VIP,,,,,
C01160,Sai Verma,sai.verma1160@example.com,Delhi,Delhi,2023-04-13,VIP,564.0,1.0,882.91,6.0,New / Promising
C01161,Meera Malhotra,meera.malhotra1161@example.com,Delhi,Delhi,2023-12-23,Regular,370.0,1.0,824.69,6.0,New / Promising
C01162,Krishna Malhotra,krishna.malhotra1162@example.com,Kolkata,West Bengal,2024-04-23,Loyal,,,,,
C01163,Pari Joshi,pari.joshi1163@example.com,Patna,Bihar,2023-10-13,Regular,305.0,1.0,1503.03,5.0,New / Promising
C01164,Karan Sharma,karan.sharma1164@example.com,Hyderabad,Telangana,2022-09-05,Regular,420.0,4.0,13235.99,9.0,Regular
C01165,Anika Shah,anika.shah1165@example.com,Surat,Gujarat,2023-04-02,New,71.0,4.0,43149.94,10.0,At Risk (was loyal)
C01166,Kavya Bose,kavya.bose1166@example.com,Chennai,Tamil Nadu,2023-08-24,Loyal,50.0,2.0,4479.64,4.0,Lost / Churned
C01167,Diya Malhotra,diya.malhotra1167@example.com,Coimbatore,Tamil Nadu,2022-06-17,New,,,,,
C01168,Pooja Gupta,pooja.gupta1168@example.com,Jaipur,Rajasthan,2022-10-19,Loyal,236.0,3.0,8414.16,8.0,Regular
C01169,Saanvi Verma,saanvi.verma1169@example.com,Mumbai,Maharashtra,2022-06-16,Loyal,159.0,4.0,45262.78,10.0,At Risk (was loyal)
C01170,Kavya Patel,kavya.patel1170@example.com,Kolkata,West Bengal,2023-10-25,Loyal,143.0,2.0,14878.25,6.0,Lost / Churned
C01171,Karan Singh,karan.singh1171@example.com,Pune,Maharashtra,2022-10-03,New,3.0,5.0,16002.14,7.0,At Risk (was loyal)
C01172,Pari Sharma,pari.sharma1172@example.com,Nagpur,Maharashtra,2024-06-04,New,14.0,1.0,156.01,3.0,Lost / Churned
C01173,Anika Iyer,anika.iyer1173@example.com,Mumbai,Maharashtra,2023-10-25,New,386.0,1.0,6197.12,6.0,New / Promising
C01174,Sara Sharma,sara.sharma1174@example.com,Chennai,Tamil Nadu,2022-08-18,Regular,319.0,2.0,38208.1,8.0,New / Promising
C01175,Sara Mehta,sara.mehta1175@example.com,Jaipur,Rajasthan,2023-12-31,New,68.0,1.0,17238.77,5.0,Lost / Churned
C01176,Aadhya Joshi,aadhya.joshi1176@example.com,Jaipur,Rajasthan,2024-05-22,VIP,,,,,
C01177,Myra Rao,myra.rao1177@example.com,Surat,Gujarat,2022-08-12,Regular,20.0,3.0,59010.35,8.0,At Risk (was loyal)
C01178,Kabir Pillai,kabir.pillai1178@example.com,Patna,Bihar,2024-04-24,New,79.0,1.0,3726.42,4.0,Lost / Churned
C01179,Ira Reddy,ira.reddy1179@example.com,Indore,Madhya Pradesh,2022-01-08,Regular,190.0,7.0,67737.64,11.0,Champions
C01180,Karan Malhotra,karan.malhotra1180@example.com,Chandigarh,Chandigarh,2023-07-29,Regular,338.0,2.0,2171.21,6.0,New / Promising
C01181,Kabir Reddy,kabir.reddy1181@example.com,Lucknow,Uttar Pradesh,2023-05-09,Regular,7.0,5.0,13804.62,7.0,At Risk (was loyal)
C01182,Ananya Rao,ananya.rao1182@example.com,Bengaluru,Karnataka,2023-10-18,Regular,287.0,1.0,24964.59,7.0,New / Promising
C01183,Kavya Rao,kavya.rao1183@example.com,Aligarh,Uttar Pradesh,2022-09-25,VIP,457.0,5.0,47466.65,12.0,Champions
C01184,Ishaan Iyer,ishaan.iyer1184@example.com,Lucknow,Uttar Pradesh,2023-06-14,Regular,23.0,2.0,35377.58,6.0,Lost / Churned
C01185,Nikhil Verma,nikhil.verma1185@example.com,Pune,Maharashtra,2024-04-04,VIP,,,,,
C01186,Karan Kapoor,karan.kapoor1186@example.com,Indore,Madhya Pradesh,2023-11-29,Loyal,110.0,1.0,172.01,4.0,Lost / Churned
C01187,Pooja Sharma,pooja.sharma1187@example.com,Ahmedabad,Gujarat,2023-11-03,New,282.0,1.0,4912.16,5.0,New / Promising
C01188,Kabir Rao,kabir.rao1188@example.com,Kochi,Kerala,2024-07-17,VIP,4.0,1.0,2377.33,3.0,Lost / Churned
C01189,Saanvi Joshi,saanvi.joshi1189@example.com,Nagpur,Maharashtra,2024-01-25,New,,,,,
C01190,Ira Kulkarni,ira.kulkarni1190@example.com,Delhi,Delhi,2024-04-15,Loyal,,,,,
C01191,Ananya Patel,ananya.patel1191@example.com,Kolkata,West Bengal,2023-12-04,Regular,354.0,1.0,563.67,6.0,New / Promising
C01192,Rohan Bose,rohan.bose1192@example.com,Coimbatore,Tamil Nadu,2024-07-17,Loyal,30.0,1.0,8988.06,4.0,Lost / Churned
C01193,Pari Mehta,pari.mehta1193@example.com,Surat,Gujarat,2024-05-15,Loyal,44.0,1.0,2516.85,3.0,Lost / Churned
C01194,Priya Agarwal,priya.agarwal1194@example.com,Chennai,Tamil Nadu,2022-07-05,Loyal,614.0,2.0,11458.49,8.0,New / Promising
C01195,Vihaan Bose,vihaan.bose1195@example.com,Lucknow,Uttar Pradesh,2022-05-12,Loyal,466.0,2.0,6244.43,7.0,New / Promising
C01196,Pooja Agarwal,pooja.agarwal1196@example.com,Jaipur,Rajasthan,2024-02-21,New,,,,,
C01197,Karan Kapoor,karan.kapoor1197@example.com,Chennai,Tamil Nadu,2023-11-02,New,392.0,1.0,416.88,6.0,New / Promising
C01198,Sai Malhotra,sai.malhotra1198@example.com,Bengaluru,Karnataka,2022-08-17,Regular,19.0,4.0,19211.13,7.0,At Risk (was loyal)
C01199,Aadhya Kapoor,aadhya.kapoor1199@example.com,Lucknow,Uttar Pradesh,2023-01-16,New,661.0,2.0,8161.19,8.0,New / Promising
C01200,Ira Mehta,ira.mehta1200@example.com,Jaipur,Rajasthan,2023-04-20,Regular,39.0,2.0,25653.5,6.0,Lost / Churned
C01201,Anika Verma,anika.verma1201@example.com,Hyderabad,Telangana,2024-06-06,New,109.0,1.0,50146.83,8.0,Lost / Churned
C01202,Anika Singh,anika.singh1202@example.com,Bengaluru,Karnataka,2023-05-28,VIP,251.0,3.0,19552.59,9.0,Champions
C01203,Kavya Joshi,kavya.joshi1203@example.com,Hyderabad,Telangana,2023-06-27,Regular,422.0,1.0,1131.26,6.0,New / Promising
